   1    1   0.93295E+00 -0.35333E-02  0.00000E+00  0.00000E+00
   1    2   0.93217E+00 -0.35321E-02  0.00000E+00  0.00000E+00
   1    3   0.93061E+00 -0.35298E-02  0.00000E+00  0.00000E+00
   1    4   0.92827E+00 -0.35264E-02  0.00000E+00  0.00000E+00
   1    5   0.92517E+00 -0.35218E-02  0.00000E+00  0.00000E+00
   1    6   0.92131E+00 -0.35160E-02  0.00000E+00  0.00000E+00
   1    7   0.91669E+00 -0.35092E-02  0.00000E+00  0.00000E+00
   1    8   0.91134E+00 -0.35012E-02  0.00000E+00  0.00000E+00
   1    9   0.90525E+00 -0.34920E-02  0.00000E+00  0.00000E+00
   1   10   0.89846E+00 -0.34818E-02  0.00000E+00  0.00000E+00
   1   11   0.89096E+00 -0.34705E-02  0.00000E+00  0.00000E+00
   1   12   0.88279E+00 -0.34580E-02  0.00000E+00  0.00000E+00
   1   13   0.87396E+00 -0.34445E-02  0.00000E+00  0.00000E+00
   1   14   0.86449E+00 -0.34299E-02  0.00000E+00  0.00000E+00
   1   15   0.85441E+00 -0.34143E-02  0.00000E+00  0.00000E+00
   1   16   0.84373E+00 -0.33976E-02  0.00000E+00  0.00000E+00
   1   17   0.83249E+00 -0.33799E-02  0.00000E+00  0.00000E+00
   1   18   0.82070E+00 -0.33612E-02  0.00000E+00  0.00000E+00
   1   19   0.80840E+00 -0.33415E-02  0.00000E+00  0.00000E+00
   1   20   0.79562E+00 -0.33209E-02  0.00000E+00  0.00000E+00
   1   21   0.78237E+00 -0.32992E-02  0.00000E+00  0.00000E+00
   1   22   0.76869E+00 -0.32767E-02  0.00000E+00  0.00000E+00
   1   23   0.75462E+00 -0.32532E-02  0.00000E+00  0.00000E+00
   1   24   0.74017E+00 -0.32288E-02  0.00000E+00  0.00000E+00
   1   25   0.72539E+00 -0.32036E-02  0.00000E+00  0.00000E+00
   1   26   0.71030E+00 -0.31775E-02  0.00000E+00  0.00000E+00
   1   27   0.69493E+00 -0.31506E-02  0.00000E+00  0.00000E+00
   1   28   0.67931E+00 -0.31229E-02  0.00000E+00  0.00000E+00
   1   29   0.66348E+00 -0.30944E-02  0.00000E+00  0.00000E+00
   1   30   0.64747E+00 -0.30652E-02  0.00000E+00  0.00000E+00
   1   31   0.63130E+00 -0.30352E-02  0.00000E+00  0.00000E+00
   1   32   0.61500E+00 -0.30045E-02  0.00000E+00  0.00000E+00
   1   33   0.59861E+00 -0.29732E-02  0.00000E+00  0.00000E+00
   1   34   0.58216E+00 -0.29412E-02  0.00000E+00  0.00000E+00
   1   35   0.56567E+00 -0.29086E-02  0.00000E+00  0.00000E+00
   1   36   0.54917E+00 -0.28754E-02  0.00000E+00  0.00000E+00
   1   37   0.53269E+00 -0.28416E-02  0.00000E+00  0.00000E+00
   1   38   0.51626E+00 -0.28073E-02  0.00000E+00  0.00000E+00
   1   39   0.49989E+00 -0.27725E-02  0.00000E+00  0.00000E+00
   1   40   0.48363E+00 -0.27372E-02  0.00000E+00  0.00000E+00
   1   41   0.46748E+00 -0.27014E-02  0.00000E+00  0.00000E+00
   1   42   0.45147E+00 -0.26653E-02  0.00000E+00  0.00000E+00
   1   43   0.43562E+00 -0.26287E-02  0.00000E+00  0.00000E+00
   1   44   0.41996E+00 -0.25917E-02  0.00000E+00  0.00000E+00
   1   45   0.40450E+00 -0.25545E-02  0.00000E+00  0.00000E+00
   1   46   0.38926E+00 -0.25169E-02  0.00000E+00  0.00000E+00
   1   47   0.37426E+00 -0.24790E-02  0.00000E+00  0.00000E+00
   1   48   0.35951E+00 -0.24408E-02  0.00000E+00  0.00000E+00
   1   49   0.34503E+00 -0.24025E-02  0.00000E+00  0.00000E+00
   1   50   0.33083E+00 -0.23639E-02  0.00000E+00  0.00000E+00
   1   51   0.31692E+00 -0.23252E-02  0.00000E+00  0.00000E+00
   1   52   0.30332E+00 -0.22863E-02  0.00000E+00  0.00000E+00
   1   53   0.29003E+00 -0.22473E-02  0.00000E+00  0.00000E+00
   1   54   0.27706E+00 -0.22082E-02  0.00000E+00  0.00000E+00
   1   55   0.26442E+00 -0.21691E-02  0.00000E+00  0.00000E+00
   1   56   0.25213E+00 -0.21299E-02  0.00000E+00  0.00000E+00
   1   57   0.24017E+00 -0.20907E-02  0.00000E+00  0.00000E+00
   1   58   0.22856E+00 -0.20515E-02  0.00000E+00  0.00000E+00
   1   59   0.21729E+00 -0.20123E-02  0.00000E+00  0.00000E+00
