   1    1   0.93504E+00 -0.38188E-02  0.00000E+00  0.00000E+00
   1    2   0.93416E+00 -0.38174E-02  0.00000E+00  0.00000E+00
   1    3   0.93242E+00 -0.38146E-02  0.00000E+00  0.00000E+00
   1    4   0.92981E+00 -0.38104E-02  0.00000E+00  0.00000E+00
   1    5   0.92634E+00 -0.38049E-02  0.00000E+00  0.00000E+00
   1    6   0.92202E+00 -0.37980E-02  0.00000E+00  0.00000E+00
   1    7   0.91687E+00 -0.37897E-02  0.00000E+00  0.00000E+00
   1    8   0.91089E+00 -0.37801E-02  0.00000E+00  0.00000E+00
   1    9   0.90410E+00 -0.37691E-02  0.00000E+00  0.00000E+00
   1   10   0.89653E+00 -0.37568E-02  0.00000E+00  0.00000E+00
   1   11   0.88818E+00 -0.37432E-02  0.00000E+00  0.00000E+00
   1   12   0.87909E+00 -0.37283E-02  0.00000E+00  0.00000E+00
   1   13   0.86928E+00 -0.37120E-02  0.00000E+00  0.00000E+00
   1   14   0.85877E+00 -0.36945E-02  0.00000E+00  0.00000E+00
   1   15   0.84760E+00 -0.36758E-02  0.00000E+00  0.00000E+00
   1   16   0.83578E+00 -0.36558E-02  0.00000E+00  0.00000E+00
   1   17   0.82335E+00 -0.36345E-02  0.00000E+00  0.00000E+00
   1   18   0.81035E+00 -0.36121E-02  0.00000E+00  0.00000E+00
   1   19   0.79680E+00 -0.35886E-02  0.00000E+00  0.00000E+00
   1   20   0.78274E+00 -0.35638E-02  0.00000E+00  0.00000E+00
   1   21   0.76820E+00 -0.35380E-02  0.00000E+00  0.00000E+00
   1   22   0.75322E+00 -0.35110E-02  0.00000E+00  0.00000E+00
   1   23   0.73783E+00 -0.34830E-02  0.00000E+00  0.00000E+00
   1   24   0.72207E+00 -0.34539E-02  0.00000E+00  0.00000E+00
   1   25   0.70598E+00 -0.34239E-02  0.00000E+00  0.00000E+00
   1   26   0.68959E+00 -0.33928E-02  0.00000E+00  0.00000E+00
   1   27   0.67294E+00 -0.33608E-02  0.00000E+00  0.00000E+00
   1   28   0.65607E+00 -0.33279E-02  0.00000E+00  0.00000E+00
   1   29   0.63901E+00 -0.32941E-02  0.00000E+00  0.00000E+00
   1   30   0.62180E+00 -0.32594E-02  0.00000E+00  0.00000E+00
   1   31   0.60447E+00 -0.32239E-02  0.00000E+00  0.00000E+00
   1   32   0.58706E+00 -0.31876E-02  0.00000E+00  0.00000E+00
   1   33   0.56961E+00 -0.31506E-02  0.00000E+00  0.00000E+00
   1   34   0.55213E+00 -0.31128E-02  0.00000E+00  0.00000E+00
   1   35   0.53468E+00 -0.30744E-02  0.00000E+00  0.00000E+00
   1   36   0.51727E+00 -0.30353E-02  0.00000E+00  0.00000E+00
   1   37   0.49995E+00 -0.29955E-02  0.00000E+00  0.00000E+00
   1   38   0.48273E+00 -0.29552E-02  0.00000E+00  0.00000E+00
   1   39   0.46565E+00 -0.29144E-02  0.00000E+00  0.00000E+00
   1   40   0.44873E+00 -0.28731E-02  0.00000E+00  0.00000E+00
   1   41   0.43200E+00 -0.28313E-02  0.00000E+00  0.00000E+00
   1   42   0.41548E+00 -0.27890E-02  0.00000E+00  0.00000E+00
   1   43   0.39919E+00 -0.27464E-02  0.00000E+00  0.00000E+00
   1   44   0.38316E+00 -0.27033E-02  0.00000E+00  0.00000E+00
   1   45   0.36740E+00 -0.26600E-02  0.00000E+00  0.00000E+00
   1   46   0.35193E+00 -0.26164E-02  0.00000E+00  0.00000E+00
   1   47   0.33678E+00 -0.25725E-02  0.00000E+00  0.00000E+00
   1   48   0.32194E+00 -0.25284E-02  0.00000E+00  0.00000E+00
   1   49   0.30744E+00 -0.24841E-02  0.00000E+00  0.00000E+00
   1   50   0.29329E+00 -0.24397E-02  0.00000E+00  0.00000E+00
   1   51   0.27950E+00 -0.23951E-02  0.00000E+00  0.00000E+00
   1   52   0.26608E+00 -0.23505E-02  0.00000E+00  0.00000E+00
   1   53   0.25303E+00 -0.23058E-02  0.00000E+00  0.00000E+00
   1   54   0.24037E+00 -0.22611E-02  0.00000E+00  0.00000E+00
   1   55   0.22809E+00 -0.22164E-02  0.00000E+00  0.00000E+00
   1   56   0.21621E+00 -0.21717E-02  0.00000E+00  0.00000E+00
   1   57   0.20472E+00 -0.21272E-02  0.00000E+00  0.00000E+00
   1   58   0.19362E+00 -0.20827E-02  0.00000E+00  0.00000E+00
   1   59   0.18292E+00 -0.20384E-02  0.00000E+00  0.00000E+00
   1   60   0.17261E+00 -0.19942E-02  0.00000E+00  0.00000E+00
   1   61   0.16269E+00 -0.19502E-02  0.00000E+00  0.00000E+00
   1   62   0.15317E+00 -0.19065E-02  0.00000E+00  0.00000E+00
   1   63   0.14403E+00 -0.18630E-02  0.00000E+00  0.00000E+00
   1   64   0.13527E+00 -0.18198E-02  0.00000E+00  0.00000E+00
   1   65   0.12689E+00 -0.17768E-02  0.00000E+00  0.00000E+00
   1   66   0.11888E+00 -0.17342E-02  0.00000E+00  0.00000E+00
   1   67   0.11123E+00 -0.16919E-02  0.00000E+00  0.00000E+00
   1   68   0.10393E+00 -0.16500E-02  0.00000E+00  0.00000E+00
   1   69   0.96990E-01 -0.16085E-02  0.00000E+00  0.00000E+00
   1   70   0.90385E-01 -0.15674E-02  0.00000E+00  0.00000E+00
   1   71   0.84111E-01 -0.15268E-02  0.00000E+00  0.00000E+00
   1   72   0.78160E-01 -0.14865E-02  0.00000E+00  0.00000E+00
   1   73   0.72522E-01 -0.14468E-02  0.00000E+00  0.00000E+00
   1   74   0.67187E-01 -0.14075E-02  0.00000E+00  0.00000E+00
   1   75   0.62145E-01 -0.13687E-02  0.00000E+00  0.00000E+00
   1   76   0.57388E-01 -0.13304E-02  0.00000E+00  0.00000E+00
   1   77   0.52903E-01 -0.12927E-02  0.00000E+00  0.00000E+00
   1   78   0.48683E-01 -0.12554E-02  0.00000E+00  0.00000E+00
   1   79   0.44715E-01 -0.12188E-02  0.00000E+00  0.00000E+00
   1   80   0.40990E-01 -0.11827E-02  0.00000E+00  0.00000E+00
   1   81   0.37499E-01 -0.11472E-02  0.00000E+00  0.00000E+00
   1   82   0.34230E-01 -0.11122E-02  0.00000E+00  0.00000E+00
   1   83   0.31175E-01 -0.10779E-02  0.00000E+00  0.00000E+00
   1   84   0.28323E-01 -0.10441E-02  0.00000E+00  0.00000E+00
   1   85   0.25664E-01 -0.10110E-02  0.00000E+00  0.00000E+00
   1   86   0.23190E-01 -0.97845E-03  0.00000E+00  0.00000E+00
   1   87   0.20891E-01 -0.94654E-03  0.00000E+00  0.00000E+00
   1   88   0.18757E-01 -0.91525E-03  0.00000E+00  0.00000E+00
   1   89   0.16781E-01 -0.88458E-03  0.00000E+00  0.00000E+00
   1   90   0.14953E-01 -0.85455E-03  0.00000E+00  0.00000E+00
   1   91   0.13266E-01 -0.82515E-03  0.00000E+00  0.00000E+00
   1   92   0.11711E-01 -0.79638E-03  0.00000E+00  0.00000E+00
   1   93   0.10280E-01 -0.76824E-03  0.00000E+00  0.00000E+00
   1   94   0.89665E-02 -0.74074E-03  0.00000E+00  0.00000E+00
   1   95   0.77629E-02 -0.71387E-03  0.00000E+00  0.00000E+00
   1   96   0.66623E-02 -0.68764E-03  0.00000E+00  0.00000E+00
   1   97   0.56581E-02 -0.66203E-03  0.00000E+00  0.00000E+00
   1   98   0.47440E-02 -0.63706E-03  0.00000E+00  0.00000E+00
   1   99   0.39139E-02 -0.61270E-03  0.00000E+00  0.00000E+00
   1  100   0.31621E-02 -0.58898E-03  0.00000E+00  0.00000E+00
