* Spectral function from O.Benhar, file name: sf_Benhar_2.dat
* A=2
   1000   1 
     1.000  20.0   4.1800e-03   4.1800e-03  1.  20. 
     2.000  20.0   1.6700e-02   1.6700e-02  1.  20. 
     3.000  20.0   3.7400e-02   3.7400e-02  1.  20. 
     4.000  20.0   6.6000e-02   6.6000e-02  1.  20. 
     5.000  20.0   1.0200e-01   1.0200e-01  1.  20. 
     6.000  20.0   1.4600e-01   1.4600e-01  1.  20. 
     7.000  20.0   1.9600e-01   1.9600e-01  1.  20. 
     8.000  20.0   2.5200e-01   2.5200e-01  1.  20. 
     9.000  20.0   3.1400e-01   3.1400e-01  1.  20. 
    10.000  20.0   3.8000e-01   3.8000e-01  1.  20. 
    11.000  20.0   4.5100e-01   4.5100e-01  1.  20. 
    12.000  20.0   5.2600e-01   5.2600e-01  1.  20. 
    13.000  20.0   6.0300e-01   6.0300e-01  1.  20. 
    14.000  20.0   6.8200e-01   6.8200e-01  1.  20. 
    15.000  20.0   7.6300e-01   7.6300e-01  1.  20. 
    16.000  20.0   8.4500e-01   8.4500e-01  1.  20. 
    17.000  20.0   9.2600e-01   9.2600e-01  1.  20. 
    18.000  20.0   1.0100e+00   1.0100e+00  1.  20. 
    19.000  20.0   1.0900e+00   1.0900e+00  1.  20. 
    20.000  20.0   1.1700e+00   1.1700e+00  1.  20. 
    21.000  20.0   1.2400e+00   1.2400e+00  1.  20. 
    22.000  20.0   1.3200e+00   1.3200e+00  1.  20. 
    23.000  20.0   1.3900e+00   1.3900e+00  1.  20. 
    24.000  20.0   1.4600e+00   1.4600e+00  1.  20. 
    25.000  20.0   1.5200e+00   1.5200e+00  1.  20. 
    26.000  20.0   1.5800e+00   1.5800e+00  1.  20. 
    27.000  20.0   1.6400e+00   1.6400e+00  1.  20. 
    28.000  20.0   1.7000e+00   1.7000e+00  1.  20. 
    29.000  20.0   1.7500e+00   1.7500e+00  1.  20. 
    30.000  20.0   1.7900e+00   1.7900e+00  1.  20. 
    31.000  20.0   1.8400e+00   1.8400e+00  1.  20. 
    32.000  20.0   1.8700e+00   1.8700e+00  1.  20. 
    33.000  20.0   1.9100e+00   1.9100e+00  1.  20. 
    34.000  20.0   1.9400e+00   1.9400e+00  1.  20. 
    35.000  20.0   1.9700e+00   1.9700e+00  1.  20. 
    36.000  20.0   1.9900e+00   1.9900e+00  1.  20. 
