* Spectral function from O.Benhar, file name: sf_Benhar_4.dat
* A= 4
          50          35
    9.866   20.400  0.2578E-02  0.2578E-02   19.733    1.000
    9.866   30.700  0.5856E-04  0.5856E-04   19.733    5.000
    9.866   35.700  0.2438E-04  0.2438E-04   19.733    5.000
    9.866   40.700  0.1099E-04  0.1099E-04   19.733    5.000
    9.866   45.700  0.5377E-05  0.5377E-05   19.733    5.000
    9.866   50.700  0.2807E-05  0.2807E-05   19.733    5.000
    9.866   55.700  0.1543E-05  0.1543E-05   19.733    5.000
    9.866   60.700  0.8822E-06  0.8822E-06   19.733    5.000
    9.866   65.700  0.5202E-06  0.5202E-06   19.733    5.000
    9.866   70.700  0.3141E-06  0.3141E-06   19.733    5.000
    9.866   75.700  0.1930E-06  0.1930E-06   19.733    5.000
    9.866   80.700  0.1204E-06  0.1204E-06   19.733    5.000
    9.866   85.700  0.7611E-07  0.7611E-07   19.733    5.000
    9.866   90.700  0.4863E-07  0.4863E-07   19.733    5.000
    9.866   95.700  0.3145E-07  0.3145E-07   19.733    5.000
    9.866  100.700  0.2054E-07  0.2054E-07   19.733    5.000
    9.866  105.700  0.1362E-07  0.1362E-07   19.733    5.000
    9.866  110.700  0.9132E-08  0.9132E-08   19.733    5.000
    9.866  115.700  0.6240E-08  0.6240E-08   19.733    5.000
    9.866  120.700  0.4319E-08  0.4319E-08   19.733    5.000
    9.866  125.700  0.3051E-08  0.3051E-08   19.733    5.000
    9.866  133.200  0.3725E-08  0.3725E-08   19.733   10.000
    9.866  143.200  0.2042E-08  0.2042E-08   19.733   10.000
    9.866  153.200  0.1179E-08  0.1179E-08   19.733   10.000
    9.866  163.200  0.7057E-09  0.7057E-09   19.733   10.000
    9.866  173.200  0.4308E-09  0.4308E-09   19.733   10.000
    9.866  183.200  0.2679E-09  0.2679E-09   19.733   10.000
    9.866  193.200  0.1702E-09  0.1702E-09   19.733   10.000
    9.866  203.200  0.1118E-09  0.1118E-09   19.733   10.000
    9.866  213.200  0.7707E-10  0.7707E-10   19.733   10.000
    9.866  223.200  0.5613E-10  0.5613E-10   19.733   10.000
    9.866  233.200  0.4282E-10  0.4282E-10   19.733   10.000
    9.866  243.200  0.3351E-10  0.3351E-10   19.733   10.000
    9.866  253.200  0.2648E-10  0.2648E-10   19.733   10.000
    9.866  263.200  0.2068E-10  0.2068E-10   19.733   10.000
   29.599   20.400  0.2146E-01  0.2146E-01   19.733    1.000
   29.599   30.700  0.4578E-03  0.4578E-03   19.733    5.000
   29.599   35.700  0.1961E-03  0.1961E-03   19.733    5.000
   29.599   40.700  0.9266E-04  0.9266E-04   19.733    5.000
   29.599   45.700  0.4572E-04  0.4572E-04   19.733    5.000
   29.599   50.700  0.2397E-04  0.2397E-04   19.733    5.000
   29.599   55.700  0.1304E-04  0.1304E-04   19.733    5.000
   29.599   60.700  0.7555E-05  0.7555E-05   19.733    5.000
   29.599   65.700  0.4455E-05  0.4455E-05   19.733    5.000
   29.599   70.700  0.2688E-05  0.2688E-05   19.733    5.000
   29.599   75.700  0.1652E-05  0.1652E-05   19.733    5.000
   29.599   80.700  0.1031E-05  0.1031E-05   19.733    5.000
   29.599   85.700  0.6519E-06  0.6519E-06   19.733    5.000
   29.599   90.700  0.4171E-06  0.4171E-06   19.733    5.000
   29.599   95.700  0.2700E-06  0.2700E-06   19.733    5.000
   29.599  100.700  0.1769E-06  0.1769E-06   19.733    5.000
   29.599  105.700  0.1175E-06  0.1175E-06   19.733    5.000
   29.599  110.700  0.7911E-07  0.7911E-07   19.733    5.000
   29.599  115.700  0.5411E-07  0.5411E-07   19.733    5.000
   29.599  120.700  0.3762E-07  0.3762E-07   19.733    5.000
   29.599  125.700  0.2658E-07  0.2658E-07   19.733    5.000
   29.599  133.200  0.3258E-07  0.3258E-07   19.733   10.000
   29.599  143.200  0.1788E-07  0.1788E-07   19.733   10.000
   29.599  153.200  0.1031E-07  0.1031E-07   19.733   10.000
   29.599  163.200  0.6155E-08  0.6155E-08   19.733   10.000
   29.599  173.200  0.3763E-08  0.3763E-08   19.733   10.000
   29.599  183.200  0.2346E-08  0.2346E-08   19.733   10.000
   29.599  193.200  0.1498E-08  0.1498E-08   19.733   10.000
   29.599  203.200  0.9915E-09  0.9915E-09   19.733   10.000
   29.599  213.200  0.6877E-09  0.6877E-09   19.733   10.000
   29.599  223.200  0.5016E-09  0.5016E-09   19.733   10.000
   29.599  233.200  0.3810E-09  0.3810E-09   19.733   10.000
   29.599  243.200  0.2966E-09  0.2966E-09   19.733   10.000
   29.599  253.200  0.2323E-09  0.2323E-09   19.733   10.000
   29.599  263.200  0.1811E-09  0.1811E-09   19.733   10.000
   49.332   20.400  0.5120E-01  0.5120E-01   19.733    1.000
   49.332   30.700  0.9938E-03  0.9938E-03   19.733    5.000
   49.332   35.700  0.4690E-03  0.4690E-03   19.733    5.000
   49.332   40.700  0.2378E-03  0.2378E-03   19.733    5.000
   49.332   45.700  0.1198E-03  0.1198E-03   19.733    5.000
   49.332   50.700  0.6345E-04  0.6345E-04   19.733    5.000
   49.332   55.700  0.3429E-04  0.3429E-04   19.733    5.000
   49.332   60.700  0.2013E-04  0.2013E-04   19.733    5.000
   49.332   65.700  0.1187E-04  0.1187E-04   19.733    5.000
   49.332   70.700  0.7161E-05  0.7161E-05   19.733    5.000
   49.332   75.700  0.4402E-05  0.4402E-05   19.733    5.000
   49.332   80.700  0.2748E-05  0.2748E-05   19.733    5.000
   49.332   85.700  0.1740E-05  0.1740E-05   19.733    5.000
   49.332   90.700  0.1116E-05  0.1116E-05   19.733    5.000
   49.332   95.700  0.7250E-06  0.7250E-06   19.733    5.000
   49.332  100.700  0.4773E-06  0.4773E-06   19.733    5.000
   49.332  105.700  0.3185E-06  0.3185E-06   19.733    5.000
   49.332  110.700  0.2158E-06  0.2158E-06   19.733    5.000
   49.332  115.700  0.1483E-06  0.1483E-06   19.733    5.000
   49.332  120.700  0.1036E-06  0.1036E-06   19.733    5.000
   49.332  125.700  0.7351E-07  0.7351E-07   19.733    5.000
   49.332  133.200  0.9050E-07  0.9050E-07   19.733   10.000
   49.332  143.200  0.4977E-07  0.4977E-07   19.733   10.000
   49.332  153.200  0.2865E-07  0.2865E-07   19.733   10.000
   49.332  163.200  0.1707E-07  0.1707E-07   19.733   10.000
   49.332  173.200  0.1044E-07  0.1044E-07   19.733   10.000
   49.332  183.200  0.6549E-08  0.6549E-08   19.733   10.000
   49.332  193.200  0.4230E-08  0.4230E-08   19.733   10.000
   49.332  203.200  0.2837E-08  0.2837E-08   19.733   10.000
   49.332  213.200  0.1987E-08  0.1987E-08   19.733   10.000
   49.332  223.200  0.1451E-08  0.1451E-08   19.733   10.000
   49.332  233.200  0.1094E-08  0.1094E-08   19.733   10.000
   49.332  243.200  0.8414E-09  0.8414E-09   19.733   10.000
   49.332  253.200  0.6516E-09  0.6516E-09   19.733   10.000
   49.332  263.200  0.5045E-09  0.5045E-09   19.733   10.000
   69.064   20.400  0.8034E-01  0.8034E-01   19.733    1.000
   69.064   30.700  0.1477E-02  0.1477E-02   19.733    5.000
   69.064   35.700  0.8071E-03  0.8071E-03   19.733    5.000
   69.064   40.700  0.4558E-03  0.4558E-03   19.733    5.000
   69.064   45.700  0.2394E-03  0.2394E-03   19.733    5.000
   69.064   50.700  0.1295E-03  0.1295E-03   19.733    5.000
